Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
0	0.000000	8.000000	1234.792213	 -0.000004	0	1.517859e-28
1	     inf	7.908333	1221.846543	 -0.000000	1	5.805661e-07
2	     inf	7.816667	1225.771478	  0.000000	1	2.132474e-07
3	     inf	7.725000	1223.701712	  0.000000	1	5.805661e-07
4	     inf	7.633333	1213.927108	  0.000000	1	3.518583e-07
5	     inf	7.541667	1206.382327	 -0.000000	1	3.518583e-07
6	     inf	7.450000	1198.895596	  0.000000	1	3.518583e-07
7	     inf	7.358333	1192.554419	  0.000000	1	3.518583e-07
8	     inf	7.266667	1188.227502	 -0.000000	1	2.132474e-07
9	     inf	7.175000	1184.111061	 -0.000000	1	3.518583e-07
10	     inf	7.083333	1179.397676	 -0.000000	1	3.518583e-07
11	     inf	6.991667	1174.787599	  0.000000	1	5.805661e-07
12	     inf	6.900000	1170.062361	  0.000000	1	2.132474e-07
13	     inf	6.808333	1164.660391	  0.000000	1	3.518583e-07
14	     inf	6.716667	1157.748854	  0.000000	1	3.518583e-07
15	     inf	6.625000	1149.469778	  0.000000	1	3.518583e-07
16	     inf	6.533333	1138.965465	 -0.000000	1	2.132474e-07
17	     inf	6.441667	1125.802451	  0.000000	1	3.518583e-07
18	     inf	6.350000	1109.155096	 -0.000000	1	3.518583e-07
19	     inf	6.258333	1088.509903	 -0.000000	1	5.805661e-07
20	     inf	6.166667	1063.375811	  0.000000	1	1.292409e-07
21	     inf	6.075000	1033.171037	 -0.000000	1	3.518583e-07
22	     inf	5.983333	998.058022	 -0.000000	1	3.518583e-07
23	     inf	5.891667	956.400381	 -0.000000	1	3.518583e-07
24	     inf	5.800000	907.158649	  0.000000	1	3.518583e-07
25	     inf	5.708333	853.392301	  0.000000	1	3.518583e-07
26	     inf	5.616667	802.330341	 -0.000000	0	3.518583e-07
27	     inf	5.525000	752.490674	  0.000000	0	3.518583e-07
28	     inf	5.433333	705.929327	  0.000000	0	3.518583e-07
29	     inf	5.341667	662.502429	  0.000000	1	5.805661e-07
30	     inf	5.250000	622.197045	 -0.000000	0	1.292409e-07
31	     inf	5.158333	584.388600	 -0.000000	0	3.518583e-07
32	     inf	5.066667	548.857005	  0.000000	0	3.518583e-07
33	     inf	4.975000	515.830740	  0.000000	0	3.518583e-07
34	     inf	4.883333	486.489810	 -0.000000	0	3.518583e-07
35	     inf	4.791667	462.105120	 -0.000000	0	5.805661e-07
36	     inf	4.700000	440.571291	  0.000000	1	2.132474e-07
37	     inf	4.608333	421.058432	 -0.000000	0	3.518583e-07
38	     inf	4.516667	402.126525	 -0.000000	1	3.518583e-07
39	     inf	4.425000	383.189145	 -0.000000	0	3.518583e-07
40	     inf	4.333333	362.394999	 -0.000000	1	3.518583e-07
41	     inf	4.241667	340.361601	  0.000000	0	5.805661e-07
42	     inf	4.150000	320.439742	 -0.000000	1	2.132474e-07
43	     inf	4.058333	305.625780	  0.000000	0	1.580591e-06
44	     inf	3.966667	296.714479	 -0.000000	1	1.292409e-07
45	     inf	3.875000	289.616765	  0.000000	0	9.579341e-07
46	     inf	3.783333	283.555564	 -0.000000	1	3.518583e-07
47	     inf	3.691667	278.420255	  0.000000	0	5.805661e-07
48	     inf	3.600000	273.921160	  0.000000	1	5.805661e-07
49	     inf	3.508333	269.906206	 -0.000000	1	5.805661e-07
50	     inf	3.416667	266.223572	  0.000000	1	5.805661e-07
51	     inf	3.325000	262.835646	 -0.000000	1	5.805661e-07
52	     inf	3.233333	259.820054	  0.000000	1	1.580591e-06
53	     inf	3.141667	257.380282	  0.000000	1	5.805661e-07
54	     inf	3.050000	256.048144	 -0.000015	1	2.132474e-07
55	     inf	2.958333	255.423377	 -0.000000	1	2.607976e-06
56	     inf	2.866667	253.758454	 -0.000000	1	5.805661e-07
57	     inf	2.775000	251.836638	  0.000000	1	9.579341e-07
58	     inf	2.683333	249.779154	  0.000000	1	1.580591e-06
59	     inf	2.591667	247.703468	 -0.000000	1	5.805661e-07
60	     inf	2.500000	245.716543	 -0.000167	1	1.292409e-07
61	     inf	2.408333	243.954809	 -0.000003	1	1.171535e-05
62	     inf	2.316667	242.619958	 -0.000260	1	2.877054e-08
63	     inf	2.225000	242.100745	  0.000001	1	4.303160e-06
64	     inf	2.133333	243.130629	 -0.000000	1	1.580591e-06
65	     inf	2.041667	246.893776	 -0.000028	1	5.805661e-07
66	     inf	1.950000	250.493980	 -0.000007	1	7.100214e-06
67	     inf	1.858333	251.507997	 -0.000049	1	5.805661e-07
68	     inf	1.766667	252.497895	 -0.000015	1	7.100214e-06
69	     inf	1.675000	253.395292	 -0.000009	1	1.580591e-06
70	     inf	1.583333	254.313159	 -0.000157	1	1.580591e-06
71	     inf	1.491667	255.308386	 -0.000090	1	1.171535e-05
72	     inf	1.400000	256.443608	 -0.020089	1	4.747139e-08
73	     inf	1.308333	257.824110	  0.000598	1	2.364063e-04
74	     inf	1.216667	259.566122	 -0.053388	1	6.404662e-09
75	     inf	1.125000	261.763825	 -0.000827	1	2.364063e-04
76	     inf	1.033333	264.453676	 -0.106788	1	1.056769e-08
77	     inf	0.941667	266.236623	  0.000873	1	2.364063e-04
78	     inf	0.850000	266.632062	 -0.416445	1	2.877054e-08
79	     inf	0.758333	266.819183	  0.001373	1	2.364063e-04
80	     inf	0.666667	266.809638	  0.938030	1	4.303160e-06
81	     inf	0.575000	266.636029	 -0.004315	1	1.061967e-03
82	     inf	0.483333	266.287430	 -1.203089	1	4.747139e-08
83	     inf	0.391667	265.768852	 -0.001805	1	3.900704e-04
84	     inf	0.300000	265.112045	 -0.236396	1	7.100214e-06
85	     inf	0.208333	264.346218	 -0.084571	1	2.364063e-04
86	     inf	0.116667	263.476196	 -1.309540	1	2.364063e-04
87	     inf	0.025000	262.434699	  9.625317	1	1.432765e-04
88	     inf	-0.066667	261.019102	 13.310351	1	2.891204e-03
89	     inf	-0.158333	259.243935	 11.490684	1	2.891204e-03
90	     inf	-0.250000	257.282430	  8.499121	1	2.891204e-03
91	     inf	-0.341667	255.162019	  3.316693	1	2.891204e-03
92	     inf	-0.433333	252.924715	  0.008326	1	2.891204e-03
93	     inf	-0.525000	250.605313	 -4.499522	1	2.364063e-04
94	     inf	-0.616667	248.230700	 -4.182381	1	2.891204e-03
95	     inf	-0.708333	245.825713	 -9.496982	1	2.891204e-03
96	     inf	-0.800000	243.421212	 -2.793448	1	2.891204e-03
97	     inf	-0.891667	241.056366	 -0.028222	1	2.891204e-03
98	     inf	-0.983333	238.766750	  1.248749	1	5.262683e-05
99	     inf	-1.075000	236.570597	 -0.000367	1	6.436161e-04
100	     inf	-1.166667	234.493526	  0.266297	1	1.056769e-08
101	     inf	-1.258333	232.551918	 -0.000042	1	1.432765e-04
102	     inf	-1.350000	230.721763	 -0.002090	1	4.747139e-08
103	     inf	-1.441667	228.953119	  0.000076	1	7.100214e-06
104	     inf	-1.533333	227.176402	  0.000043	1	9.579341e-07
