Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	       inf	7.908333	29.698167	0.279966	0	0	0	0.000000e+00	1228.319378
2	       inf	7.816667	29.681354	0.280124	0	0	0	0.000000e+00	1223.809010
3	       inf	7.725000	29.684772	0.280092	0	0	0	0.000000e+00	1224.736595
4	       inf	7.633333	29.662702	0.280301	0	0	0	0.000000e+00	1218.814410
5	       inf	7.541667	29.630536	0.280605	0	0	0	0.000000e+00	1210.154717
6	       inf	7.450000	29.602679	0.280869	0	0	0	0.000000e+00	1202.638961
7	       inf	7.358333	29.577100	0.281112	0	0	0	0.000000e+00	1195.725007
8	       inf	7.266667	29.557378	0.281299	0	0	0	0.000000e+00	1190.390961
9	       inf	7.175000	29.541760	0.281448	0	0	0	0.000000e+00	1186.169282
10	       inf	7.083333	29.525432	0.281604	0	0	0	0.000000e+00	1181.754369
11	       inf	6.991667	29.508231	0.281768	0	0	0	0.000000e+00	1177.092637
12	       inf	6.900000	29.491058	0.281932	0	0	0	0.000000e+00	1172.424980
13	       inf	6.808333	29.472474	0.282110	0	0	0	0.000000e+00	1167.361376
14	       inf	6.716667	29.450023	0.282325	0	0	0	0.000000e+00	1161.204622
15	       inf	6.625000	29.422506	0.282589	0	0	0	0.000000e+00	1153.609316
16	       inf	6.533333	29.388717	0.282914	0	0	0	0.000000e+00	1144.217622
17	       inf	6.441667	29.346536	0.283320	0	0	0	0.000000e+00	1132.383958
18	       inf	6.350000	29.294052	0.283828	0	0	0	0.000000e+00	1117.478774
19	       inf	6.258333	29.229416	0.284456	0	0	0	0.000000e+00	1098.832499
20	       inf	6.166667	29.151842	0.285213	0	0	0	0.000000e+00	1075.942857
21	       inf	6.075000	29.061027	0.286104	0	0	0	0.000000e+00	1048.273424
22	       inf	5.983333	28.958821	0.287114	0	0	0	0.000000e+00	1015.614530
23	       inf	5.891667	28.841890	0.288278	0	0	0	0.000000e+00	977.229201
24	       inf	5.800000	28.714852	0.289553	0	0	0	0.000000e+00	931.779515
25	       inf	5.708333	28.583696	0.290882	0	1	1	9.053180e+02	880.275475
26	       inf	5.616667	28.464420	0.292101	0	1	1	9.053180e+02	827.861321
27	       inf	5.525000	28.364464	0.293130	0	1	1	9.053180e+02	777.410507
28	       inf	5.433333	28.283716	0.293967	0	1	1	9.053180e+02	729.210001
29	       inf	5.341667	28.222021	0.294609	0	1	1	9.053180e+02	684.215878
30	       inf	5.250000	28.176051	0.295090	0	1	1	9.053180e+02	642.349737
31	       inf	5.158333	28.142133	0.295446	0	1	1	9.053180e+02	603.292822
32	       inf	5.066667	28.116918	0.295711	0	1	1	9.053180e+02	566.622802
33	       inf	4.975000	28.097864	0.295911	0	0	0	0.000000e+00	532.343872
34	       inf	4.883333	28.082354	0.296075	0	0	0	0.000000e+00	501.160275
35	       inf	4.791667	28.069861	0.296206	0	0	0	0.000000e+00	474.297465
36	       inf	4.700000	28.056168	0.296351	0	0	0	0.000000e+00	451.338205
37	       inf	4.608333	28.041008	0.296511	0	0	0	0.000000e+00	430.814862
38	       inf	4.516667	28.022980	0.296702	0	0	0	0.000000e+00	411.592479
39	       inf	4.425000	27.999022	0.296956	0	0	0	0.000000e+00	392.657835
40	       inf	4.333333	27.966901	0.297297	0	0	0	0.000000e+00	372.792072
41	       inf	4.241667	27.919804	0.297798	0	1	2	3.624422e+02	351.378300
42	       inf	4.150000	27.856314	0.298477	0	0	0	0.000000e+00	330.400672
43	       inf	4.058333	27.786191	0.299230	0	0	0	0.000000e+00	313.032761
44	       inf	3.966667	27.726504	0.299875	0	0	0	0.000000e+00	301.170129
45	       inf	3.875000	27.246187	0.305161	0	0	0	0.000000e+00	293.165622
46	       inf	3.783333	27.194556	0.305740	0	0	0	0.000000e+00	286.586164
47	       inf	3.691667	27.150630	0.306235	0	0	0	0.000000e+00	280.987909
48	       inf	3.600000	27.112835	0.306662	0	0	0	0.000000e+00	276.170708
49	       inf	3.508333	27.079452	0.307040	0	0	0	0.000000e+00	271.913683
50	       inf	3.416667	27.049271	0.307382	0	0	0	0.000000e+00	268.064889
51	       inf	3.325000	27.021538	0.307698	0	0	0	0.000000e+00	264.529609
52	       inf	3.233333	26.996434	0.307984	0	0	0	0.000000e+00	261.327850
53	       inf	3.141667	26.975053	0.308228	0	0	0	0.000000e+00	258.600168
54	       inf	3.050000	26.960206	0.308398	0	0	0	0.000000e+00	256.714213
55	       inf	2.958333	26.952489	0.308486	0	0	0	0.000000e+00	255.735761
56	       inf	2.866667	26.943560	0.308588	0	0	0	0.000000e+00	254.590915
57	       inf	2.775000	26.929495	0.308750	0	0	0	0.000000e+00	252.797546
58	       inf	2.683333	26.913874	0.308929	0	0	0	0.000000e+00	250.807896
59	       inf	2.591667	26.897673	0.309115	0	0	0	0.000000e+00	248.741311
60	       inf	2.500000	26.881723	0.309298	0	0	0	0.000000e+00	246.710005
61	       inf	2.408333	26.867071	0.309467	0	0	0	0.000000e+00	244.835676
62	       inf	2.316667	26.854881	0.309607	0	0	0	0.000000e+00	243.287383
63	       inf	2.225000	26.847628	0.309691	0	0	0	0.000000e+00	242.360351
64	       inf	2.133333	26.849661	0.309668	0	0	0	0.000000e+00	242.615687
65	       inf	2.041667	26.868437	0.309451	0	0	0	0.000000e+00	245.012202
66	       inf	1.950000	26.897316	0.309119	0	0	0	0.000000e+00	248.693878
67	       inf	1.858333	26.915434	0.308911	0	0	0	0.000000e+00	251.000989
68	       inf	1.766667	26.923275	0.308821	0	0	0	0.000000e+00	252.002946
69	       inf	1.675000	26.930653	0.308736	0	0	0	0.000000e+00	252.946594
70	       inf	1.583333	26.937827	0.308654	0	0	0	0.000000e+00	253.854226
71	       inf	1.491667	26.945302	0.308569	0	0	0	0.000000e+00	254.810772
72	       inf	1.400000	26.953637	0.308473	0	0	0	0.000000e+00	255.875997
73	       inf	1.308333	26.963493	0.308360	0	0	0	0.000000e+00	257.133859
74	       inf	1.216667	26.975762	0.308220	0	0	0	0.000000e+00	258.695116
75	       inf	1.125000	26.991166	0.308044	0	0	0	0.000000e+00	260.664974
76	       inf	1.033333	27.010366	0.307825	0	0	0	0.000000e+00	263.108751
77	       inf	0.941667	27.027907	0.307625	0	0	0	0.000000e+00	265.345150
78	       inf	0.850000	27.036464	0.307528	0	0	0	0.000000e+00	266.434343
79	       inf	0.758333	27.038773	0.307502	0	0	0	0.000000e+00	266.725622
80	       inf	0.666667	27.039440	0.307494	0	0	0	0.000000e+00	266.814411
81	       inf	0.575000	27.038725	0.307502	0	0	0	0.000000e+00	266.722834
82	       inf	0.483333	27.036701	0.307525	0	0	0	0.000000e+00	266.461730
83	       inf	0.391667	27.033280	0.307564	0	0	0	0.000000e+00	266.028141
84	       inf	0.300000	27.028661	0.307617	0	0	0	0.000000e+00	265.440449
85	       inf	0.208333	27.023109	0.307680	0	0	0	0.000000e+00	264.729131
86	       inf	0.116667	27.016651	0.307754	0	0	0	0.000000e+00	263.911207
87	       inf	0.025000	27.009192	0.307839	0	0	0	0.000000e+00	262.955448
88	       inf	-0.066667	26.999568	0.307948	0	0	0	0.000000e+00	261.726901
89	       inf	-0.158333	26.987014	0.308092	0	0	0	0.000000e+00	260.131518
90	       inf	-0.250000	26.972362	0.308259	0	0	0	0.000000e+00	258.263182
91	       inf	-0.341667	26.956359	0.308442	0	0	0	0.000000e+00	256.222225
92	       inf	-0.433333	26.939248	0.308638	0	0	0	0.000000e+00	254.043367
93	       inf	-0.525000	26.921426	0.308842	0	0	0	0.000000e+00	251.765014
94	       inf	-0.616667	26.902977	0.309054	0	0	0	0.000000e+00	249.418006
95	       inf	-0.708333	26.884236	0.309269	0	0	0	0.000000e+00	247.028206
96	       inf	-0.800000	26.865377	0.309487	0	0	0	0.000000e+00	244.623463
97	       inf	-0.891667	26.846688	0.309702	0	0	0	0.000000e+00	242.238789
98	       inf	-0.983333	26.828437	0.309913	0	0	0	0.000000e+00	239.911558
99	       inf	-1.075000	26.810832	0.310116	0	0	0	0.000000e+00	237.668674
100	       inf	-1.166667	26.794025	0.310311	0	0	0	0.000000e+00	235.532062
101	       inf	-1.258333	26.778324	0.310493	0	0	0	0.000000e+00	233.522722
102	       inf	-1.350000	26.763548	0.310664	0	0	0	0.000000e+00	231.636840
103	       inf	-1.441667	26.749434	0.310828	0	0	0	0.000000e+00	229.837441
104	       inf	-1.533333	26.735473	0.310990	0	0	0	0.000000e+00	228.064761
105	       inf	-1.625000	26.721263	0.311156	0	0	0	0.000000e+00	226.250569
106	       inf	-1.716667	26.706320	0.311330	0	0	0	0.000000e+00	224.339449
107	       inf	-1.808333	26.690263	0.311517	0	0	0	0.000000e+00	222.303422
