Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	  2.656963	7.198020	59.428489	0.139907	0	0	0	0.000000e+00	2154.781361
2	  5.280722	7.095009	59.366351	0.140054	0	0	0	0.000000e+00	2127.914524
3	  7.856395	6.991999	59.271979	0.140277	0	0	0	0.000000e+00	2088.976759
4	 10.379641	6.888989	59.165931	0.140528	0	0	0	0.000000e+00	2046.536158
5	 12.850141	6.785978	59.055046	0.140792	0	0	0	0.000000e+00	2003.838198
6	 15.271201	6.682968	58.947346	0.141049	0	0	0	0.000000e+00	1963.824699
7	 17.648163	6.579958	58.847024	0.141290	0	0	0	0.000000e+00	1928.128406
8	 19.986456	6.476948	58.756389	0.141508	0	0	0	0.000000e+00	1896.832430
9	 22.291089	6.373937	58.674331	0.141705	0	0	0	0.000000e+00	1869.584729
10	 24.566214	6.270927	58.599137	0.141887	0	0	0	0.000000e+00	1845.688021
11	 26.814797	6.167917	58.529247	0.142057	0	0	0	0.000000e+00	1824.189314
12	 29.038702	6.064906	58.461428	0.142222	0	0	0	0.000000e+00	1804.189475
13	 31.238955	5.961896	58.395286	0.142383	0	0	0	0.000000e+00	1785.024065
14	 33.415808	5.858886	58.328516	0.142546	0	0	0	0.000000e+00	1766.066880
15	 35.568826	5.755875	58.260086	0.142713	0	0	0	0.000000e+00	1746.763662
16	 37.697128	5.652865	58.187831	0.142890	0	0	0	0.000000e+00	1726.752185
17	 39.799341	5.549855	58.111815	0.143077	0	0	0	0.000000e+00	1705.644468
18	 41.873399	5.446845	58.029925	0.143279	0	0	0	0.000000e+00	1682.881473
19	 43.916474	5.343834	57.939479	0.143503	0	0	0	0.000000e+00	1657.848457
20	 45.925321	5.240824	57.840998	0.143747	0	0	0	0.000000e+00	1630.231985
21	 47.897132	5.137814	57.734327	0.144013	0	0	0	0.000000e+00	1600.376786
22	 49.830684	5.034803	57.623057	0.144291	0	0	0	0.000000e+00	1569.558199
23	 51.726667	4.931793	57.512482	0.144568	0	0	0	0.000000e+00	1539.322249
24	 53.586041	4.828783	57.401630	0.144847	0	0	0	0.000000e+00	1509.866877
25	 55.409612	4.725772	57.288743	0.145133	0	0	0	0.000000e+00	1481.065417
26	 57.198851	4.622762	57.175607	0.145420	0	0	0	0.000000e+00	1453.447278
27	 58.955621	4.519752	57.062939	0.145707	0	0	0	0.000000e+00	1427.322743
28	 60.681818	4.416742	56.950464	0.145995	0	0	0	0.000000e+00	1402.711505
29	 62.378872	4.313731	56.837605	0.146285	0	0	0	0.000000e+00	1379.248739
30	 64.047642	4.210721	56.721626	0.146584	0	0	0	0.000000e+00	1356.464461
31	 65.689012	4.107711	56.601900	0.146894	0	0	0	0.000000e+00	1334.379538
32	 67.305027	4.004700	56.484747	0.147199	0	0	0	0.000000e+00	1313.931279
33	 68.897893	3.901690	56.372148	0.147493	0	0	0	0.000000e+00	1295.255403
34	 70.468039	3.798680	56.255919	0.147797	0	0	0	0.000000e+00	1276.915430
35	 72.015375	3.695669	56.133604	0.148119	0	0	0	0.000000e+00	1258.495230
36	 73.540482	3.592659	56.008616	0.148450	0	0	0	0.000000e+00	1240.537773
37	 75.044154	3.489649	55.882129	0.148786	0	0	0	0.000000e+00	1223.214226
38	 76.527224	3.386639	55.754716	0.149126	0	0	0	0.000000e+00	1206.557468
39	 77.990358	3.283628	55.662900	0.149372	0	0	0	0.000000e+00	1190.434796
40	 79.434110	3.180618	55.539179	0.149705	0	0	0	0.000000e+00	1174.747335
41	 80.859571	3.077608	55.418483	0.150031	0	0	0	0.000000e+00	1159.936858
42	 82.268576	2.974597	55.307343	0.150332	0	0	0	0.000000e+00	1146.613492
43	 83.661567	2.871587	55.196523	0.150634	0	0	0	0.000000e+00	1133.641993
44	 85.037294	2.768577	55.073923	0.150969	0	0	0	0.000000e+00	1119.651158
