Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
0	0.000000	7.301030	2163.493314	 -0.000037	0	1.226646e-04
1	2.656963	7.198020	2146.069408	  0.000003	0	9.760667e-01
2	5.280722	7.095009	2109.759640	  0.000025	0	9.760667e-01
3	7.856395	6.991999	2068.193878	  0.000027	0	9.760667e-01
4	10.379641	6.888989	2024.878438	  0.000022	0	9.760667e-01
5	12.850141	6.785978	1982.797958	  0.000013	0	9.760667e-01
6	15.271201	6.682968	1944.851440	  0.000005	0	9.760667e-01
7	17.648163	6.579958	1911.405373	  0.000001	0	9.760667e-01
8	19.986456	6.476948	1882.259487	 -0.000001	0	9.760667e-01
9	22.291089	6.373937	1856.909971	 -0.000002	0	9.760667e-01
10	24.566214	6.270927	1834.466071	 -0.000004	0	9.760667e-01
11	26.814797	6.167917	1813.912557	 -0.000006	0	9.760667e-01
12	29.038702	6.064906	1794.466393	 -0.000008	0	9.760667e-01
13	31.238955	5.961896	1775.581737	 -0.000011	0	9.760667e-01
14	33.415808	5.858886	1756.552024	 -0.000012	0	9.760667e-01
15	35.568826	5.755875	1736.975300	 -0.000010	0	9.760667e-01
16	37.697128	5.652865	1716.529070	 -0.000004	0	9.760667e-01
17	39.799341	5.549855	1694.759866	  0.000007	0	9.760667e-01
18	41.873399	5.446845	1671.003080	  0.000019	0	9.760667e-01
19	43.916474	5.343834	1644.693835	  0.000029	0	9.760667e-01
20	45.925321	5.240824	1615.770136	  0.000034	0	9.760667e-01
21	47.897132	5.137814	1584.983436	  0.000033	0	9.760667e-01
22	49.830684	5.034803	1554.132962	  0.000028	0	9.760667e-01
23	51.726667	4.931793	1524.511535	  0.000023	0	9.760667e-01
24	53.586041	4.828783	1495.222219	  0.000023	0	9.760667e-01
25	55.409612	4.725772	1466.908616	  0.000027	0	9.760667e-01
26	57.198851	4.622762	1439.985940	  0.000036	0	9.760667e-01
27	58.955621	4.519752	1414.659545	  0.000047	0	9.760667e-01
28	60.681818	4.416742	1390.763465	  0.000052	0	9.760667e-01
29	62.378872	4.313731	1367.734012	  0.000048	0	9.760667e-01
30	64.047642	4.210721	1345.194910	  0.000043	0	9.760667e-01
31	65.689012	4.107711	1323.564165	  0.000049	0	9.760667e-01
32	67.305027	4.004700	1304.298392	  0.000041	0	9.760667e-01
33	68.897893	3.901690	1286.212413	  0.000015	0	9.760667e-01
34	70.468039	3.798680	1267.618448	 -0.000027	0	9.760667e-01
35	72.015375	3.695669	1249.372013	 -0.000068	0	9.760667e-01
36	73.540482	3.592659	1231.703533	 -0.000077	0	9.760667e-01
37	75.044154	3.489649	1214.724918	 -0.000050	0	9.760667e-01
38	76.527224	3.386639	1198.390019	 -0.000347	0	9.760667e-01
39	77.990358	3.283628	1182.479573	 -0.000503	0	9.760667e-01
40	79.434110	3.180618	1167.015097	  0.000092	0	9.760667e-01
41	80.859571	3.077608	1152.858619	  0.000472	0	9.760667e-01
42	82.268576	2.974597	1140.368365	  0.000495	0	9.760667e-01
43	83.661567	2.871587	1126.915622	  0.000480	0	9.760667e-01
44	85.037294	2.768577	1112.386695	  0.000366	0	9.760667e-01
45	86.394722	2.665566	1097.269542	  0.000154	0	9.760667e-01
46	87.733129	2.562556	1081.554896	 -0.000069	0	9.760667e-01
47	89.051928	2.459546	1065.483941	 -0.000431	0	9.760667e-01
48	90.350945	2.356536	1049.475807	 -0.004447	0	9.760667e-01
49	91.630595	2.253525	1034.056378	  0.001247	0	9.760667e-01
50	92.892062	2.150515	1019.969167	  0.004465	0	9.760667e-01
51	94.137674	2.047505	1008.314259	  0.001668	0	9.760667e-01
52	95.369518	1.944494	997.608419	  0.000416	0	9.760667e-01
53	96.586990	1.841484	984.962310	 -0.000179	0	9.760667e-01
54	97.788659	1.738474	971.938175	 -0.000770	0	9.760667e-01
55	98.974267	1.635463	958.862241	 -0.001127	0	9.760667e-01
56	100.143961	1.532453	946.074318	 -0.000757	0	9.760667e-01
57	101.298301	1.429443	933.898982	 -0.003435	0	9.760667e-01
58	102.438182	1.326433	922.567332	 -0.004960	0	9.760667e-01
59	103.564693	1.223422	912.157385	  0.006555	0	9.760667e-01
60	104.678919	1.120412	902.590587	  0.003927	0	9.760667e-01
61	105.781579	1.017402	893.336217	 -0.000794	0	9.760667e-01
62	106.872538	0.914391	883.552110	 -0.000669	0	9.760667e-01
63	107.951137	0.811381	873.226307	  0.000907	0	9.760667e-01
64	109.016904	0.708371	862.673106	  0.001357	0	9.760667e-01
65	110.069560	0.605360	851.891080	  0.000866	0	9.760667e-01
66	111.108861	0.502350	840.941766	 -0.001037	0	9.760667e-01
67	112.134689	0.399340	829.959008	 -0.012622	0	9.760667e-01
68	113.147102	0.296330	819.108919	  0.003790	0	9.760667e-01
69	114.146357	0.193319	808.543964	  0.018757	0	9.760667e-01
70	115.132880	0.090309	798.381260	 -0.001207	0	9.760667e-01
71	116.107213	-0.012701	788.692421	 -0.006851	0	9.760667e-01
72	117.069990	-0.115712	779.569329	 -0.001680	0	9.760667e-01
73	118.021960	-0.218722	771.095487	  0.006756	0	9.760667e-01
74	118.963947	-0.321732	763.311203	  0.009512	0	9.760667e-01
75	119.896800	-0.424743	756.220162	  0.007680	0	9.760667e-01
76	120.821365	-0.527753	749.816861	  0.003279	0	9.760667e-01
77	121.738493	-0.630763	744.109958	 -0.010757	0	9.760667e-01
78	122.649067	-0.733773	739.141250	  0.025489	0	9.760667e-01
79	123.554041	-0.836784	734.988383	  0.007263	0	9.760667e-01
80	124.454471	-0.939794	731.741524	 -0.017569	0	9.760667e-01
81	125.351504	-1.042804	729.454358	 -0.019585	0	9.760667e-01
82	126.246299	-1.145815	728.093419	 -0.015365	0	9.760667e-01
83	127.139904	-1.248825	727.517812	 -0.008485	0	9.760667e-01
84	128.033149	-1.351835	727.502002	 -0.002707	0	9.760667e-01
85	128.926561	-1.454846	727.793204	 -0.001990	0	9.760667e-01
86	129.820390	-1.557856	728.174493	 -0.003981	0	9.760667e-01
87	130.714661	-1.660866	728.506267	 -0.005430	0	9.760667e-01
88	131.609276	-1.763876	728.734842	 -0.001215	0	9.760667e-01
89	132.504117	-1.866887	728.873919	 -0.003788	0	9.760667e-01
90	133.399114	-1.969897	728.984237	 -0.003162	0	9.760667e-01
91	134.294292	-2.072907	729.166615	  0.001257	0	9.760667e-01
92	135.189823	-2.175918	729.557381	  0.003880	0	9.760667e-01
93	136.086062	-2.278928	730.315657	  0.003000	0	9.760667e-01
94	136.983605	-2.381938	731.673696	  0.004901	0	9.760667e-01
95	137.883540	-2.484949	734.202460	  0.008215	0	9.760667e-01
96	138.788119	-2.587959	739.223717	 -0.032785	0	9.760667e-01
97	139.701666	-2.690969	748.789524	 -0.054352	0	9.760667e-01
98	140.630905	-2.793979	764.734041	 -0.077865	0	9.760667e-01
99	141.583886	-2.896990	787.366468	 -0.810317	0	9.760667e-01
100	142.568242	-3.000000	815.689145	  0.953005	0	9.760667e-01
