#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
4.7690000000e-02	1.3175058308e+05	6.2855422473e-02                 	4.0204157728e-02                 	2.2651264745e-02                 	6.3962910671e-01                 	8.6561171908e-01                 
4.8620000000e-02	1.2923046703e+05	6.2855758775e-02                 	3.9847364257e-02                 	2.3008394518e-02                 	6.3394929969e-01                 	8.6871606544e-01                 
4.9590000000e-02	1.2670266802e+05	6.2856103843e-02                 	3.9708104414e-02                 	2.3147999429e-02                 	6.3173028530e-01                 	8.6872959943e-01                 
5.0610000000e-02	1.2414908728e+05	6.2856468137e-02                 	3.9649574651e-02                 	2.3206893486e-02                 	6.3079545871e-01                 	8.6722898248e-01                 
5.1660000000e-02	1.2162573185e+05	6.2856838137e-02                 	3.9520538770e-02                 	2.3336299367e-02                 	6.2873889208e-01                 	8.6727168817e-01                 
5.2760000000e-02	1.1908994138e+05	6.2857220246e-02                 	3.9411204439e-02                 	2.3446015806e-02                 	6.2699566232e-01                 	8.6726441000e-01                 
5.3910000000e-02	1.1654953269e+05	6.2857616609e-02                 	3.9339455037e-02                 	2.3518161572e-02                 	6.2585024948e-01                 	8.6670353579e-01                 
5.5100000000e-02	1.1403240122e+05	6.2858026312e-02                 	3.9301874260e-02                 	2.3556152052e-02                 	6.2524830265e-01                 	8.6548994102e-01                 
5.6360000000e-02	1.1148306081e+05	6.2858455382e-02                 	3.9247432733e-02                 	2.3611022649e-02                 	6.2437793761e-01                 	8.6471703443e-01                 
5.7670000000e-02	1.0895067292e+05	6.2858900057e-02                 	3.9229912554e-02                 	2.3628987503e-02                 	6.2409479833e-01                 	8.6324853119e-01                 
5.9040000000e-02	1.0642251537e+05	6.2859364449e-02                 	3.9217983806e-02                 	2.3641380642e-02                 	6.2390041882e-01                 	8.6160614698e-01                 
6.0480000000e-02	1.0388864595e+05	6.2859846000e-02                 	3.9161514752e-02                 	2.3698331248e-02                 	6.2299730661e-01                 	8.6098322457e-01                 
6.1990000000e-02	1.0135804657e+05	6.2860346753e-02                 	3.9137259654e-02                 	2.3723087099e-02                 	6.2260648685e-01                 	8.5981596626e-01                 
6.3580000000e-02	9.8823298320e+04	6.2860872777e-02                 	3.9149029747e-02                 	2.3711843030e-02                 	6.2278851721e-01                 	8.5788178133e-01                 
6.5260000000e-02	9.6279272252e+04	6.2861427037e-02                 	3.9174782243e-02                 	2.3686644793e-02                 	6.2319269686e-01                 	8.5559473064e-01                 
6.7020000000e-02	9.3750899839e+04	6.2862006405e-02                 	3.9214975579e-02                 	2.3647030827e-02                 	6.2382634315e-01                 	8.5294407384e-01                 
6.8880000000e-02	9.1219298885e+04	6.2862621203e-02                 	3.9312959220e-02                 	2.3549661983e-02                 	6.2537893693e-01                 	8.4893294901e-01                 
6.9850000000e-02	8.9952545557e+04	6.2862955523e-02                 	3.9458568317e-02                 	2.3404387206e-02                 	6.2769190518e-01                 	8.4452859142e-01                 
7.0850000000e-02	8.8682926001e+04	6.2863306138e-02                 	3.9505671306e-02                 	2.3357634831e-02                 	6.2843769654e-01                 	8.4180214240e-01                 
7.1250000000e-02	8.8185056943e+04	6.2863445961e-02                 	3.9460325470e-02                 	2.3403120492e-02                 	6.2771496004e-01                 	8.4197743298e-01                 
7.1870000000e-02	8.7424312052e+04	6.2863657140e-02                 	3.9343635902e-02                 	2.3520021238e-02                 	6.2585661878e-01                 	8.4333796963e-01                 
7.2930000000e-02	8.6153644689e+04	6.2863986783e-02                 	3.8950766538e-02                 	2.3913220245e-02                 	6.1960382297e-01                 	8.5046137474e-01                 
7.4020000000e-02	8.4884967673e+04	6.2864304376e-02                 	3.8559072182e-02                 	2.4305232194e-02                 	6.1336990149e-01                 	8.5823787076e-01                 
7.5140000000e-02	8.3619713963e+04	6.2864615901e-02                 	3.8192671531e-02                 	2.4671944371e-02                 	6.0753845360e-01                 	8.6597586467e-01                 
7.6290000000e-02	8.2359225419e+04	6.2864920987e-02                 	3.7849772976e-02                 	2.5015148011e-02                 	6.0208097588e-01                 	8.7369312537e-01                 
7.7490000000e-02	8.1083821231e+04	6.2865231014e-02                 	3.7604002917e-02                 	2.5261228096e-02                 	5.9816853149e-01                 	8.7970143435e-01                 
7.8720000000e-02	7.9816886524e+04	6.2865571219e-02                 	3.7592550242e-02                 	2.5273020977e-02                 	5.9798311719e-01                 	8.8028704387e-01                 
7.9990000000e-02	7.8549635044e+04	6.2865926870e-02                 	3.7606868815e-02                 	2.5259058056e-02                 	5.9820749788e-01                 	8.8017264748e-01                 
8.1300000000e-02	7.7283952118e+04	6.2866305038e-02                 	3.7735479370e-02                 	2.5130825668e-02                 	6.0024967822e-01                 	8.7739025947e-01                 
8.2660000000e-02	7.6012403910e+04	6.2866717862e-02                 	3.7990813401e-02                 	2.4875904461e-02                 	6.0430725022e-01                 	8.7145514055e-01                 
8.3770000000e-02	7.5005196457e+04	6.2867080539e-02                 	3.8323524370e-02                 	2.4543556169e-02                 	6.0959605634e-01                 	8.6340885995e-01                 
