Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	       inf	7.908333	29.844675	0.278591	0	0	0	0.000000e+00	1267.665196
2	       inf	7.816667	29.782016	0.279178	0	0	0	0.000000e+00	1250.991923
3	       inf	7.725000	29.720801	0.279753	0	0	0	0.000000e+00	1234.639370
4	       inf	7.633333	29.677251	0.280163	0	0	0	0.000000e+00	1222.964917
5	       inf	7.541667	29.648583	0.280434	0	0	0	0.000000e+00	1215.262014
6	       inf	7.450000	29.613089	0.280770	0	0	0	0.000000e+00	1205.691139
7	       inf	7.358333	29.583139	0.281054	0	0	0	0.000000e+00	1197.597308
8	       inf	7.266667	29.558277	0.281291	0	0	0	0.000000e+00	1190.865820
9	       inf	7.175000	29.539412	0.281470	0	0	0	0.000000e+00	1185.763260
10	       inf	7.083333	29.522337	0.281633	0	0	0	0.000000e+00	1181.141300
11	       inf	6.991667	29.505135	0.281797	0	0	0	0.000000e+00	1176.474606
12	       inf	6.900000	29.487794	0.281963	0	0	0	0.000000e+00	1171.759094
13	       inf	6.808333	29.468617	0.282147	0	0	0	0.000000e+00	1166.526686
14	       inf	6.716667	29.445673	0.282367	0	0	0	0.000000e+00	1160.230665
15	       inf	6.625000	29.417347	0.282638	0	0	0	0.000000e+00	1152.408466
16	       inf	6.533333	29.382115	0.282977	0	0	0	0.000000e+00	1142.600169
17	       inf	6.441667	29.338332	0.283400	0	0	0	0.000000e+00	1130.293463
18	       inf	6.350000	29.284149	0.283924	0	0	0	0.000000e+00	1114.871551
19	       inf	6.258333	29.217589	0.284571	0	0	0	0.000000e+00	1095.607433
20	       inf	6.166667	29.137683	0.285351	0	0	0	0.000000e+00	1071.926243
21	       inf	6.075000	29.044729	0.286264	0	0	0	0.000000e+00	1043.416423
22	       inf	5.983333	28.941025	0.287290	0	0	0	0.000000e+00	1009.962655
23	       inf	5.891667	28.823710	0.288459	0	0	0	0.000000e+00	971.242083
24	       inf	5.800000	28.692908	0.289774	0	0	0	0.000000e+00	923.598138
25	       inf	5.708333	28.557927	0.291144	0	1	1	8.936788e+02	869.550389
26	       inf	5.616667	28.441330	0.292338	0	1	1	8.936788e+02	817.119304
27	       inf	5.525000	28.346154	0.293319	0	1	1	8.936788e+02	767.381814
28	       inf	5.433333	28.269829	0.294111	0	1	1	8.936788e+02	719.987982
29	       inf	5.341667	28.211382	0.294720	0	1	1	8.936788e+02	675.555102
30	       inf	5.250000	28.167849	0.295176	0	1	1	8.936788e+02	634.130714
31	       inf	5.158333	28.135923	0.295511	0	1	1	8.936788e+02	595.541276
32	       inf	5.066667	28.112152	0.295761	0	1	1	8.936788e+02	559.360592
33	       inf	4.975000	28.093465	0.295958	0	1	1	8.936788e+02	525.148131
34	       inf	4.883333	28.079162	0.296108	0	0	0	0.000000e+00	493.680102
35	       inf	4.791667	28.065334	0.296254	0	0	0	0.000000e+00	467.152697
36	       inf	4.700000	28.051411	0.296401	0	0	0	0.000000e+00	445.142486
37	       inf	4.608333	28.036044	0.296564	0	0	0	0.000000e+00	425.575888
38	       inf	4.516667	28.017696	0.296758	0	0	0	0.000000e+00	407.233841
39	       inf	4.425000	27.992926	0.297020	0	0	0	0.000000e+00	388.678881
40	       inf	4.333333	27.959022	0.297381	0	0	0	0.000000e+00	368.894933
41	       inf	4.241667	27.909792	0.297905	0	1	2	3.587485e+02	347.760619
