Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
91	-2.072907	0	2.7656e-03	0.0000e+00	3.7513e-16	0.0000e+00
92	-2.175918	0	2.7373e-03	0.0000e+00	3.1948e-16	0.0000e+00
93	-2.278928	0	2.6824e-03	0.0000e+00	2.2903e-16	0.0000e+00
94	-2.381938	0	1.8342e-03	0.0000e+00	5.3433e-17	0.0000e+00
95	-2.484948	0	9.0147e-06	0.0000e+00	2.8415e-20	0.0000e+00
96	-2.587959	0	2.3808e-10	0.0000e+00	4.4440e-24	0.0000e+00
97	-2.690969	0	3.5046e-13	0.0000e+00	2.3954e-26	0.0000e+00
98	-2.793979	0	3.0565e-14	0.0000e+00	2.9094e-27	0.0000e+00
99	-2.896990	0	1.5824e-14	0.0000e+00	1.3904e-27	0.0000e+00
100	-3.000000	0	5.2491e-15	0.0000e+00	4.6868e-28	0.0000e+00
