Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	 10.719913	7.198020	41.138219	0.202111	0	0	0	0.000000e+00	2940.876312
2	 21.456889	7.095009	41.119955	0.202200	0	0	0	0.000000e+00	2943.996853
3	 32.144442	6.991999	41.086382	0.202366	0	0	0	0.000000e+00	2928.920936
4	 42.755473	6.888989	41.048068	0.202555	0	0	0	0.000000e+00	2906.572600
5	 53.257422	6.785978	41.001723	0.202783	0	0	0	0.000000e+00	2875.350078
6	 63.617389	6.682968	40.947024	0.203054	0	0	0	0.000000e+00	2835.178395
7	 73.807136	6.579958	40.884778	0.203364	0	0	0	0.000000e+00	2787.354396
8	 83.804642	6.476948	40.816080	0.203706	0	0	0	0.000000e+00	2733.591250
9	 93.599100	6.373937	40.743447	0.204069	0	0	0	0.000000e+00	2676.966730
10	103.192111	6.270927	40.669901	0.204438	0	0	0	0.000000e+00	2620.868780
11	112.595057	6.167917	40.598348	0.204798	0	0	0	0.000000e+00	2567.971762
12	121.827535	6.064906	40.531523	0.205136	0	0	0	0.000000e+00	2520.511096
13	130.913801	5.961896	40.471399	0.205441	0	0	0	0.000000e+00	2479.748079
14	139.878161	5.858886	40.418669	0.205709	0	0	0	0.000000e+00	2445.691932
15	148.741879	5.755876	40.372771	0.205943	0	0	0	0.000000e+00	2417.496519
16	157.521804	5.652865	40.332716	0.206147	0	0	0	0.000000e+00	2393.952442
17	166.230269	5.549855	40.297303	0.206328	0	0	0	0.000000e+00	2373.823201
18	174.875523	5.446845	40.265312	0.206492	0	0	0	0.000000e+00	2355.990241
19	183.462588	5.343834	40.235827	0.206643	0	0	0	0.000000e+00	2339.579345
20	191.993881	5.240824	40.208666	0.206783	0	0	0	0.000000e+00	2323.928345
21	200.469535	5.137814	40.184869	0.206906	0	0	0	0.000000e+00	2308.556595
22	208.888003	5.034803	40.167471	0.206995	0	0	0	0.000000e+00	2293.274473
23	217.247163	4.931793	40.158588	0.207041	0	0	0	0.000000e+00	2278.012153
24	225.544193	4.828783	40.158580	0.207041	0	0	0	0.000000e+00	2262.424629
25	233.775453	4.725772	40.165437	0.207006	0	0	0	0.000000e+00	2246.039149
26	241.938450	4.622762	40.162826	0.207019	0	0	0	0.000000e+00	2228.433581
27	250.029329	4.519752	40.145571	0.207108	0	0	0	0.000000e+00	2209.179715
28	258.040926	4.416742	40.125921	0.207209	0	0	0	0.000000e+00	2187.979873
29	265.966996	4.313731	40.097340	0.207357	0	0	0	0.000000e+00	2164.829427
30	273.803136	4.210721	40.055777	0.207572	0	0	0	0.000000e+00	2140.080792
31	281.546811	4.107711	40.002333	0.207850	0	0	0	0.000000e+00	2114.273978
32	289.194844	4.004700	39.958410	0.208078	0	0	0	0.000000e+00	2088.045134
33	296.745911	3.901690	39.928722	0.208233	0	0	0	0.000000e+00	2062.027027
34	304.199605	3.798680	39.896351	0.208402	0	0	0	0.000000e+00	2035.823489
35	311.554338	3.695670	39.861423	0.208584	0	0	0	0.000000e+00	2009.140817
36	318.811229	3.592659	39.824968	0.208775	0	0	0	0.000000e+00	1982.720367
37	325.972638	3.489649	39.787259	0.208973	0	0	0	0.000000e+00	1956.896780
38	333.040780	3.386639	39.748154	0.209179	0	0	0	0.000000e+00	1931.627190
39	340.017875	3.283628	39.708021	0.209390	0	0	0	0.000000e+00	1906.927774
40	346.906824	3.180618	39.667340	0.209605	0	0	0	0.000000e+00	1882.991902
41	353.712215	3.077608	39.626654	0.209820	0	0	0	0.000000e+00	1860.267932
42	360.439596	2.974597	39.586380	0.210034	0	0	0	0.000000e+00	1839.013831
43	367.091957	2.871587	39.545246	0.210252	0	0	0	0.000000e+00	1818.532182
44	373.670228	2.768577	39.502420	0.210480	0	0	0	0.000000e+00	1798.273991
45	380.176498	2.665567	39.457878	0.210718	0	0	0	0.000000e+00	1778.533567
46	386.613739	2.562556	39.412069	0.210963	0	0	0	0.000000e+00	1759.553135
47	392.985177	2.459546	39.365064	0.211214	0	0	0	0.000000e+00	1741.400210
48	399.293860	2.356536	39.316742	0.211474	0	0	0	0.000000e+00	1724.022661
49	405.542213	2.253525	39.267358	0.211740	0	0	0	0.000000e+00	1707.267110
50	411.732155	2.150515	39.217415	0.212010	0	0	0	0.000000e+00	1691.014233
51	417.865778	2.047505	39.167442	0.212280	0	0	0	0.000000e+00	1675.318299
52	423.944039	1.944494	39.118582	0.212545	0	0	0	0.000000e+00	1659.921204
