Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
0	0.000000	7.301030	2931.828272	  0.001009	0	1.226646e-04
1	10.719913	7.198020	2949.924352	  0.002302	0	1.073673e+00
2	21.456889	7.095009	2938.069354	  0.002862	0	1.073673e+00
3	32.144442	6.991999	2919.772518	  0.003438	0	1.073673e+00
4	42.755473	6.888989	2893.372682	  0.003372	0	1.073673e+00
5	53.257422	6.785978	2857.327474	  0.003106	0	1.073673e+00
6	63.617389	6.682968	2813.029315	  0.002789	0	1.073673e+00
7	73.807136	6.579958	2761.679477	  0.001025	0	1.073673e+00
8	83.804642	6.476948	2705.503023	 -0.000025	0	1.073673e+00
9	93.599100	6.373937	2648.430438	 -0.000244	0	1.073673e+00
10	103.192111	6.270927	2593.307122	 -0.000042	0	1.073673e+00
11	112.595057	6.167917	2542.636401	  0.001169	0	1.073673e+00
12	121.827535	6.064906	2498.385792	  0.004267	0	1.073673e+00
13	130.913801	5.961896	2461.110367	  0.010158	0	1.073673e+00
14	139.878161	5.858886	2430.273497	  0.018566	0	1.073673e+00
15	148.741879	5.755876	2404.719541	  0.028352	0	1.073673e+00
16	157.521804	5.652865	2383.185344	  0.034383	0	1.073673e+00
17	166.230269	5.549855	2364.461059	  0.034286	0	1.073673e+00
18	174.875523	5.446845	2347.519423	  0.022077	0	1.073673e+00
19	183.462588	5.343834	2331.639267	  0.012860	0	1.073673e+00
20	191.993881	5.240824	2316.217423	  0.007297	0	1.073673e+00
21	200.469535	5.137814	2300.895768	  0.003570	0	1.073673e+00
22	208.888003	5.034803	2285.653179	  0.000862	0	1.073673e+00
23	217.247163	4.931793	2270.371127	 -0.001227	0	1.073673e+00
24	225.544193	4.828783	2254.478130	 -0.002892	0	1.073673e+00
25	233.775453	4.725772	2237.600168	 -0.004235	0	1.073673e+00
26	241.938450	4.622762	2219.266994	 -0.005320	0	1.073673e+00
27	250.029329	4.519752	2199.092435	 -0.006181	0	1.073673e+00
28	258.040926	4.416742	2176.867312	 -0.006823	0	1.073673e+00
29	265.966996	4.313731	2152.791542	 -0.007219	0	1.073673e+00
30	273.803136	4.210721	2127.370041	 -0.007318	0	1.073673e+00
31	281.546811	4.107711	2101.177914	 -0.007050	0	1.073673e+00
32	289.194844	4.004700	2074.912354	 -0.006342	0	1.073673e+00
33	296.745911	3.901690	2049.141700	 -0.005151	0	1.073673e+00
34	304.199605	3.798680	2022.505278	 -0.003437	0	1.073673e+00
35	311.554338	3.695670	1995.776357	 -0.001238	0	1.073673e+00
36	318.811229	3.592659	1969.664377	  0.001378	0	1.073673e+00
37	325.972638	3.489649	1944.129183	  0.004402	0	1.073673e+00
38	333.040780	3.386639	1919.125197	  0.007828	0	1.073673e+00
39	340.017875	3.283628	1894.730351	  0.011717	0	1.073673e+00
40	346.906824	3.180618	1871.253453	  0.016131	0	1.073673e+00
41	353.712215	3.077608	1849.282412	  0.020998	0	1.073673e+00
42	360.439596	2.974597	1828.745249	  0.026143	0	1.073673e+00
43	367.091957	2.871587	1808.319116	  0.031380	0	1.073673e+00
44	373.670228	2.768577	1788.228867	  0.036469	0	1.073673e+00
45	380.176498	2.665567	1768.838268	  0.041065	0	1.073673e+00
46	386.613739	2.562556	1750.268001	  0.044793	0	1.073673e+00
47	392.985177	2.459546	1732.532418	  0.047064	0	1.073673e+00
48	399.293860	2.356536	1715.512904	  0.046594	0	1.073673e+00
49	405.542213	2.253525	1699.021317	  0.044635	0	1.073673e+00
50	411.732155	2.150515	1683.007148	  0.040138	0	1.073673e+00
51	417.865778	2.047505	1667.629449	  0.032546	0	1.073673e+00
52	423.944039	1.944494	1652.212959	  0.023792	0	1.073673e+00
53	429.965206	1.841484	1635.995641	  0.014620	0	1.073673e+00
54	435.926892	1.738474	1619.449035	  0.005524	0	1.073673e+00
55	441.827818	1.635464	1602.688472	 -0.003084	0	1.073673e+00
56	447.667284	1.532453	1585.953428	 -0.010950	0	1.073673e+00
