#p (bar)	T (K)
1.000e-06	5.450e+03
2.154e-06	5.450e+03
4.642e-06	5.450e+03
1.000e-05	5.450e+03
2.154e-05	5.450e+03
4.642e-05	5.450e+03
1.000e-04	5.450e+03
2.154e-04	5.450e+03
4.642e-04	5.450e+03
1.000e-03	5.450e+03
2.154e-03	5.450e+03
4.642e-03	5.450e+03
1.000e-02	5.450e+03
2.154e-02	5.450e+03
4.642e-02	5.450e+03
1.000e-01	5.450e+03
2.154e-01	5.450e+03
4.642e-01	5.450e+03
1.000e+00	5.450e+03
2.154e+00	5.450e+03
4.642e+00	5.450e+03
1.000e+01	5.450e+03
2.154e+01	5.450e+03
4.642e+01	5.450e+03
1.000e+02	5.450e+03
2.154e+02	5.450e+03
4.642e+02	5.450e+03
1.000e+03	5.450e+03
1.000e-06	5.500e+03
2.154e-06	5.500e+03
4.642e-06	5.500e+03
1.000e-05	5.500e+03
2.154e-05	5.500e+03
4.642e-05	5.500e+03
1.000e-04	5.500e+03
2.154e-04	5.500e+03
4.642e-04	5.500e+03
1.000e-03	5.500e+03
2.154e-03	5.500e+03
4.642e-03	5.500e+03
1.000e-02	5.500e+03
2.154e-02	5.500e+03
4.642e-02	5.500e+03
1.000e-01	5.500e+03
2.154e-01	5.500e+03
4.642e-01	5.500e+03
1.000e+00	5.500e+03
2.154e+00	5.500e+03
4.642e+00	5.500e+03
1.000e+01	5.500e+03
2.154e+01	5.500e+03
4.642e+01	5.500e+03
1.000e+02	5.500e+03
2.154e+02	5.500e+03
4.642e+02	5.500e+03
1.000e+03	5.500e+03
1.000e-06	5.550e+03
2.154e-06	5.550e+03
4.642e-06	5.550e+03
1.000e-05	5.550e+03
2.154e-05	5.550e+03
4.642e-05	5.550e+03
1.000e-04	5.550e+03
2.154e-04	5.550e+03
4.642e-04	5.550e+03
1.000e-03	5.550e+03
2.154e-03	5.550e+03
4.642e-03	5.550e+03
1.000e-02	5.550e+03
2.154e-02	5.550e+03
4.642e-02	5.550e+03
1.000e-01	5.550e+03
2.154e-01	5.550e+03
4.642e-01	5.550e+03
1.000e+00	5.550e+03
2.154e+00	5.550e+03
4.642e+00	5.550e+03
1.000e+01	5.550e+03
2.154e+01	5.550e+03
4.642e+01	5.550e+03
1.000e+02	5.550e+03
2.154e+02	5.550e+03
4.642e+02	5.550e+03
1.000e+03	5.550e+03
1.000e-06	5.600e+03
2.154e-06	5.600e+03
4.642e-06	5.600e+03
1.000e-05	5.600e+03
2.154e-05	5.600e+03
4.642e-05	5.600e+03
1.000e-04	5.600e+03
2.154e-04	5.600e+03
4.642e-04	5.600e+03
1.000e-03	5.600e+03
2.154e-03	5.600e+03
4.642e-03	5.600e+03
1.000e-02	5.600e+03
2.154e-02	5.600e+03
4.642e-02	5.600e+03
1.000e-01	5.600e+03
2.154e-01	5.600e+03
4.642e-01	5.600e+03
1.000e+00	5.600e+03
2.154e+00	5.600e+03
4.642e+00	5.600e+03
1.000e+01	5.600e+03
2.154e+01	5.600e+03
4.642e+01	5.600e+03
1.000e+02	5.600e+03
2.154e+02	5.600e+03
4.642e+02	5.600e+03
1.000e+03	5.600e+03
1.000e-06	5.650e+03
2.154e-06	5.650e+03
4.642e-06	5.650e+03
1.000e-05	5.650e+03
2.154e-05	5.650e+03
4.642e-05	5.650e+03
1.000e-04	5.650e+03
2.154e-04	5.650e+03
4.642e-04	5.650e+03
1.000e-03	5.650e+03
2.154e-03	5.650e+03
4.642e-03	5.650e+03
1.000e-02	5.650e+03
2.154e-02	5.650e+03
4.642e-02	5.650e+03
1.000e-01	5.650e+03
2.154e-01	5.650e+03
4.642e-01	5.650e+03
1.000e+00	5.650e+03
2.154e+00	5.650e+03
4.642e+00	5.650e+03
1.000e+01	5.650e+03
2.154e+01	5.650e+03
4.642e+01	5.650e+03
1.000e+02	5.650e+03
2.154e+02	5.650e+03
4.642e+02	5.650e+03
1.000e+03	5.650e+03
1.000e-06	5.700e+03
2.154e-06	5.700e+03
4.642e-06	5.700e+03
1.000e-05	5.700e+03
2.154e-05	5.700e+03
4.642e-05	5.700e+03
1.000e-04	5.700e+03
2.154e-04	5.700e+03
4.642e-04	5.700e+03
1.000e-03	5.700e+03
2.154e-03	5.700e+03
4.642e-03	5.700e+03
1.000e-02	5.700e+03
2.154e-02	5.700e+03
4.642e-02	5.700e+03
1.000e-01	5.700e+03
2.154e-01	5.700e+03
4.642e-01	5.700e+03
1.000e+00	5.700e+03
2.154e+00	5.700e+03
4.642e+00	5.700e+03
1.000e+01	5.700e+03
2.154e+01	5.700e+03
4.642e+01	5.700e+03
1.000e+02	5.700e+03
2.154e+02	5.700e+03
4.642e+02	5.700e+03
1.000e+03	5.700e+03
1.000e-06	5.750e+03
2.154e-06	5.750e+03
4.642e-06	5.750e+03
1.000e-05	5.750e+03
2.154e-05	5.750e+03
4.642e-05	5.750e+03
1.000e-04	5.750e+03
2.154e-04	5.750e+03
4.642e-04	5.750e+03
1.000e-03	5.750e+03
2.154e-03	5.750e+03
4.642e-03	5.750e+03
1.000e-02	5.750e+03
2.154e-02	5.750e+03
4.642e-02	5.750e+03
1.000e-01	5.750e+03
2.154e-01	5.750e+03
4.642e-01	5.750e+03
1.000e+00	5.750e+03
2.154e+00	5.750e+03
4.642e+00	5.750e+03
1.000e+01	5.750e+03
2.154e+01	5.750e+03
4.642e+01	5.750e+03
1.000e+02	5.750e+03
2.154e+02	5.750e+03
4.642e+02	5.750e+03
1.000e+03	5.750e+03
1.000e-06	5.800e+03
2.154e-06	5.800e+03
4.642e-06	5.800e+03
1.000e-05	5.800e+03
2.154e-05	5.800e+03
4.642e-05	5.800e+03
1.000e-04	5.800e+03
2.154e-04	5.800e+03
4.642e-04	5.800e+03
1.000e-03	5.800e+03
2.154e-03	5.800e+03
4.642e-03	5.800e+03
1.000e-02	5.800e+03
2.154e-02	5.800e+03
4.642e-02	5.800e+03
1.000e-01	5.800e+03
2.154e-01	5.800e+03
4.642e-01	5.800e+03
1.000e+00	5.800e+03
2.154e+00	5.800e+03
4.642e+00	5.800e+03
1.000e+01	5.800e+03
2.154e+01	5.800e+03
4.642e+01	5.800e+03
1.000e+02	5.800e+03
2.154e+02	5.800e+03
4.642e+02	5.800e+03
1.000e+03	5.800e+03
1.000e-06	5.850e+03
2.154e-06	5.850e+03
4.642e-06	5.850e+03
1.000e-05	5.850e+03
2.154e-05	5.850e+03
4.642e-05	5.850e+03
1.000e-04	5.850e+03
2.154e-04	5.850e+03
4.642e-04	5.850e+03
1.000e-03	5.850e+03
2.154e-03	5.850e+03
4.642e-03	5.850e+03
1.000e-02	5.850e+03
2.154e-02	5.850e+03
4.642e-02	5.850e+03
1.000e-01	5.850e+03
2.154e-01	5.850e+03
4.642e-01	5.850e+03
1.000e+00	5.850e+03
2.154e+00	5.850e+03
4.642e+00	5.850e+03
1.000e+01	5.850e+03
2.154e+01	5.850e+03
4.642e+01	5.850e+03
1.000e+02	5.850e+03
2.154e+02	5.850e+03
4.642e+02	5.850e+03
1.000e+03	5.850e+03
1.000e-06	5.900e+03
2.154e-06	5.900e+03
4.642e-06	5.900e+03
1.000e-05	5.900e+03
2.154e-05	5.900e+03
4.642e-05	5.900e+03
1.000e-04	5.900e+03
2.154e-04	5.900e+03
4.642e-04	5.900e+03
1.000e-03	5.900e+03
2.154e-03	5.900e+03
4.642e-03	5.900e+03
1.000e-02	5.900e+03
2.154e-02	5.900e+03
4.642e-02	5.900e+03
1.000e-01	5.900e+03
2.154e-01	5.900e+03
4.642e-01	5.900e+03
1.000e+00	5.900e+03
2.154e+00	5.900e+03
4.642e+00	5.900e+03
1.000e+01	5.900e+03
2.154e+01	5.900e+03
4.642e+01	5.900e+03
1.000e+02	5.900e+03
2.154e+02	5.900e+03
4.642e+02	5.900e+03
1.000e+03	5.900e+03
1.000e-06	5.950e+03
2.154e-06	5.950e+03
4.642e-06	5.950e+03
1.000e-05	5.950e+03
2.154e-05	5.950e+03
4.642e-05	5.950e+03
1.000e-04	5.950e+03
2.154e-04	5.950e+03
4.642e-04	5.950e+03
1.000e-03	5.950e+03
2.154e-03	5.950e+03
4.642e-03	5.950e+03
1.000e-02	5.950e+03
2.154e-02	5.950e+03
4.642e-02	5.950e+03
1.000e-01	5.950e+03
2.154e-01	5.950e+03
4.642e-01	5.950e+03
1.000e+00	5.950e+03
2.154e+00	5.950e+03
4.642e+00	5.950e+03
1.000e+01	5.950e+03
2.154e+01	5.950e+03
4.642e+01	5.950e+03
1.000e+02	5.950e+03
2.154e+02	5.950e+03
4.642e+02	5.950e+03
1.000e+03	5.950e+03
1.000e-06	6.000e+03
2.154e-06	6.000e+03
4.642e-06	6.000e+03
1.000e-05	6.000e+03
2.154e-05	6.000e+03
4.642e-05	6.000e+03
1.000e-04	6.000e+03
2.154e-04	6.000e+03
4.642e-04	6.000e+03
1.000e-03	6.000e+03
2.154e-03	6.000e+03
4.642e-03	6.000e+03
1.000e-02	6.000e+03
2.154e-02	6.000e+03
4.642e-02	6.000e+03
1.000e-01	6.000e+03
2.154e-01	6.000e+03
4.642e-01	6.000e+03
1.000e+00	6.000e+03
2.154e+00	6.000e+03
4.642e+00	6.000e+03
1.000e+01	6.000e+03
2.154e+01	6.000e+03
4.642e+01	6.000e+03
1.000e+02	6.000e+03
2.154e+02	6.000e+03
4.642e+02	6.000e+03
1.000e+03	6.000e+03
