Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	       inf	7.908333	31.960675	0.260147	0	0	0	0.000000e+00	1747.423036
2	       inf	7.816667	31.811652	0.261366	0	0	0	0.000000e+00	1706.340744
3	       inf	7.725000	31.715083	0.262161	0	0	0	0.000000e+00	1680.507619
4	       inf	7.633333	31.609380	0.263038	0	0	0	0.000000e+00	1652.458944
5	       inf	7.541667	31.477414	0.264141	0	0	0	0.000000e+00	1617.231310
6	       inf	7.450000	31.339335	0.265305	0	0	0	0.000000e+00	1580.494234
7	       inf	7.358333	31.203633	0.266458	0	0	0	0.000000e+00	1544.696092
8	       inf	7.266667	31.073263	0.267576	0	0	0	0.000000e+00	1510.651468
9	       inf	7.175000	30.949843	0.268643	0	0	0	0.000000e+00	1478.697937
10	       inf	7.083333	30.829141	0.269695	0	0	0	0.000000e+00	1447.718864
11	       inf	6.991667	30.717021	0.270680	0	0	0	0.000000e+00	1419.225534
12	       inf	6.900000	30.615161	0.271580	0	0	0	0.000000e+00	1393.599437
13	       inf	6.808333	30.522507	0.272405	0	0	0	0.000000e+00	1370.551334
14	       inf	6.716667	30.438854	0.273153	0	0	0	0.000000e+00	1350.019667
15	       inf	6.625000	30.363634	0.273830	0	0	0	0.000000e+00	1331.875236
16	       inf	6.533333	30.294443	0.274455	0	0	0	0.000000e+00	1315.508163
17	       inf	6.441667	30.229078	0.275049	0	0	0	0.000000e+00	1300.318276
18	       inf	6.350000	30.166096	0.275623	0	0	0	0.000000e+00	1285.581991
19	       inf	6.258333	30.101389	0.276216	0	0	0	0.000000e+00	1270.555452
20	       inf	6.166667	30.033497	0.276840	0	0	0	0.000000e+00	1254.502651
21	       inf	6.075000	29.960915	0.277511	0	0	0	0.000000e+00	1236.867804
22	       inf	5.983333	29.882769	0.278236	0	0	0	0.000000e+00	1217.214559
23	       inf	5.891667	29.798411	0.279024	0	0	0	0.000000e+00	1195.203669
24	       inf	5.800000	29.707372	0.279879	0	0	0	0.000000e+00	1170.531830
25	       inf	5.708333	29.609938	0.280800	0	0	0	0.000000e+00	1143.150576
26	       inf	5.616667	29.507575	0.281774	0	0	0	0.000000e+00	1113.324508
27	       inf	5.525000	29.401587	0.282790	0	0	0	0.000000e+00	1081.295190
28	       inf	5.433333	29.292776	0.283840	0	0	0	0.000000e+00	1047.169528
29	       inf	5.341667	29.182809	0.284910	0	0	0	0.000000e+00	1011.250406
30	       inf	5.250000	29.067828	0.286037	0	0	0	0.000000e+00	973.674688
31	       inf	5.158333	28.952904	0.287172	0	0	0	0.000000e+00	934.383805
